holder_id,target_id,label
10979,151,0
10979,181,0
10979,519,0
10979,70,0
10979,1129,0
10979,693,0
10979,1511,0
10979,261,0
10979,39,0
10980,1447,0
10981,598,0
10981,1409,0
10981,923,0
10981,96,0
10981,810,0
10981,757,0
10982,397,0
10983,1050,0
10983,1151,0
10983,1566,0
10983,915,0
10983,1706,0
10983,627,0
10983,1080,0
10984,649,0
10984,381,0
10984,1419,0
10984,888,0
10984,780,0
10984,295,0
10984,1090,0
10984,147,0
10984,1092,0
10985,636,0
10985,1450,0
10985,688,0
10985,1663,0
10986,1617,0
10986,1464,0
10986,942,0
10986,1433,0
10986,960,0
10986,1001,0
10986,998,0
10986,29,0
10986,1200,0
10986,1241,0
10986,1654,0
10986,110,0
10986,1040,0
10986,209,0
10986,1659,0
10986,1126,0
10986,911,0
10986,775,0
10987,1451,0
10987,907,0
10987,1582,0
10988,181,0
10988,439,0
10988,445,0
10988,1684,0
10989,87,0
10989,798,0
10990,1413,0
10990,572,0
10990,1643,0
10990,585,0
10990,1610,0
10990,942,0
10990,256,0
10990,206,0
10990,767,0
10990,488,0
10990,1354,0
10990,1268,0
10990,1690,0
10990,159,0
10990,807,0
10990,65,0
10990,1610,0
10990,604,0
10990,458,0
10990,625,0
10990,513,0
10990,95,0
10990,825,0
10991,1134,0
10991,1277,0
10991,482,0
10992,846,0
10992,1683,0
10992,446,0
10992,67,0
10992,1656,0
10992,497,0
10992,194,0
10992,652,0
10992,818,0
10992,1310,0
10992,1688,0
10992,343,0
10992,1075,0
10992,1671,0
10992,846,0
10992,1243,0
10992,923,0
10992,1618,0
10993,1269,0
10993,1072,0
10993,1359,0
10993,587,0
10994,124,0
10994,922,0
10994,582,0
10995,1136,0
10995,130,0
10995,1007,0
10996,66,0
10996,1713,0
10996,687,0
10996,226,0
10997,259,0
10998,298,0
10999,229,0
10999,249,0
10999,317,0
11000,1245,0
11000,1476,0
11000,1337,0
11000,1547,0
11000,228,0
11000,1188,0
11000,467,0
11000,1203,0
11000,1643,0
11000,1204,0
11000,1350,0
11000,1067,0
11000,1658,0
11000,1317,0
11000,748,0
11000,1500,0
11000,799,0
11000,342,0
11000,1489,0
11000,1410,0
11000,1,0
11001,783,0
11001,31,0
11001,410,0
11001,1411,0
11002,484,0
11002,3,0
11002,834,0
11002,598,0
11002,1428,0
11002,1713,0
11003,675,0
11003,1473,0
11004,1073,0
11005,1094,0
11005,779,0
11006,1191,0
11006,962,0
11006,1141,0
11007,896,0
11007,1421,0
11007,205,0
11007,1614,0
11007,1323,0
11007,107,0
11007,247,0
11007,152,0
11007,91,0
11007,308,0
11007,278,0
11008,1621,0
11009,375,0
11009,1056,0
11009,750,0
11009,808,0
11009,492,0
11010,626,0
11010,314,0
11010,1599,0
11010,613,0
11010,265,0
11010,1328,0
11010,628,0
11010,785,0
11010,263,0
11011,335,0
11011,367,0
11012,533,0
11012,1140,0
11012,280,0
11012,596,0
11013,1404,0
11013,1027,0
11013,1164,0
11013,748,0
11014,507,0
11014,1413,0
11015,999,0
11015,1365,0
11015,8,0
11015,992,0
11015,838,0
11015,1635,0
11015,1708,0
11016,1116,0
11016,238,0
11016,442,0
11016,1223,0
11016,1326,0
11016,523,0
11016,1547,0
11017,113,0
11018,247,0
11018,1304,0
11018,253,0
11018,1157,0
11018,237,0
11018,1485,0
11019,461,0
11019,574,0
11019,968,0
11020,1073,0
11020,1011,0
11020,778,0
11020,784,0
11020,790,0
11020,843,0
11020,1615,0
11020,185,0
11020,638,0
11020,229,0
11021,761,0
11021,1416,0
11021,363,0
11021,894,0
11021,512,0
11021,1559,0
11021,75,0
11021,482,0
11021,503,0
11021,255,0
11021,306,0
11021,516,0
11022,888,0
11023,290,0
11023,1431,0
11023,903,0
11024,1085,0
11024,1035,0
11024,308,0
11025,525,0
11026,1473,0
11027,61,0
11027,1240,0
11027,1428,0
11027,1039,0
11027,531,0
11027,55,0
11027,907,0
11027,1420,0
11027,561,0
11027,1345,0
11027,994,0
11027,842,0
11027,257,0
11027,141,0
11028,635,0
11028,174,0
11028,610,0
11028,477,0
11028,133,0
11028,1159,0
11028,285,0
11028,538,0
11028,94,0
11028,62,0
11028,1373,0
11028,1210,0
11028,998,0
11028,514,0
11028,498,0
11029,921,0
11029,122,0
11029,1355,0
11029,1631,0
11029,1284,0
11029,1050,0
11029,1258,0
11029,817,0
11029,190,0
11030,1364,0
11031,1289,0
11031,1181,0
11031,877,0
11031,1204,0
11031,915,0
11031,880,0
11031,549,0
11031,1075,0
11032,1684,0
11032,550,0
11032,1188,0
11033,1196,0
11034,928,0
11034,618,0
11034,1578,0
11034,210,0
11035,598,0
11036,1416,0
11036,1503,0
11036,511,0
11036,672,0
11036,693,0
11036,66,0
11036,176,0
11037,320,0
11037,815,0
11037,806,0
11038,1383,0
11038,1102,0
11038,1501,0
11038,1631,0
11038,257,0
11039,470,0
11039,432,0
11040,1428,0
11040,719,0
11040,1399,0
11040,547,0
11040,956,0
11040,1232,0
11040,1295,0
11040,729,0
11040,139,0
11040,775,0
11040,840,0
11040,396,0
11040,1083,0
11040,607,0
11041,1640,0
11042,321,0
11043,690,0
11043,1632,0
11043,680,0
11043,721,0
11043,873,0
11043,1056,0
11043,547,0
11043,819,0
11043,805,0
11043,723,0
11043,467,0
11043,1672,0
11043,1213,0
11043,459,0
11043,497,0
11043,1554,0
11043,524,0
11043,1693,0
11043,323,0
11043,1517,0
11043,875,0
11043,1363,0
11043,285,0
11044,866,0
11044,582,0
11044,1571,0
11044,1613,0
11045,1101,0
11046,1459,0
11046,1573,0
11047,1668,0
11047,939,0
11047,1404,0
11047,720,0
11047,960,0
11047,106,0
11047,372,0
11047,881,0
11047,1131,0
11047,1321,0
11047,446,0
11047,906,0
11047,1176,0
11047,1715,0
11047,390,0
11047,1366,0
11047,1340,0
11047,273,0
11047,415,0
11047,1089,0
11047,1234,0
11047,307,0
11047,857,0
11047,1239,0
11047,1470,0
11047,181,0
11048,685,0
11048,49,0
11048,210,0
11048,389,0
11048,344,0
11048,604,0
11048,1059,0
11048,48,0
11048,1305,0
11049,469,0
11049,1145,0
11049,744,0
11049,1065,0
11049,205,0
11050,924,0
11050,843,0
11050,83,0
11050,412,0
11051,1097,0
11051,400,0
11051,503,0
11051,750,0
11051,787,0
11051,128,0
11051,848,0
11051,222,0
11051,842,0
11051,1069,0
11051,1343,0
11052,859,0
11052,450,0
11053,604,0
11053,521,0
11054,1352,0
11054,1513,0
11054,1652,0
11054,577,0
11054,410,0
11054,88,0
11055,1636,0
11055,1627,0
11055,494,0
11055,98,0
11055,1294,0
11056,1581,0
11056,361,0
11057,1011,0
11057,694,0
11058,148,0
11058,322,0
11058,561,0
11058,1363,0
11059,592,0
11059,151,0
11059,853,0
11059,1601,0
11060,62,0
11060,307,0
11060,379,0
11060,825,0
11060,5,0
11060,1534,0
11060,827,0
11060,836,0
11060,901,0
11060,989,0
11061,774,0
11062,57,0
11062,905,0
11062,1455,0
11062,1048,0
11062,794,0
11062,833,0
11062,228,0
11062,1673,0
11062,350,0
11062,674,0
11062,14,0
11062,1251,0
11062,1387,0
11062,1563,0
11062,915,0
11062,723,0
11063,1675,0
11063,584,0
11064,1563,0
11064,1111,0
11064,476,0
11064,703,0
11064,1583,0
11064,665,0
11065,1675,0
11065,328,0
11065,443,0
11065,1168,0
11065,882,0
11065,1285,0
11065,698,0
11065,1606,0
11065,1492,0
11065,1444,0
11065,160,0
11065,333,0
11065,24,0
11066,1500,0
11066,1330,0
11066,43,0
11066,1065,0
11066,327,0
11066,1187,0
11066,1167,0
11066,1058,0
11066,783,0
11066,464,0
11066,1439,0
11066,361,0
11066,1652,0
11066,1653,0
11066,1368,0
11066,1058,0
11066,287,0
11066,780,0
11066,1275,0
11066,904,0
11066,1062,0
11066,887,0
11066,578,0
11066,19,0
11066,1461,0
11067,271,0
11068,330,0
11068,217,0
11068,936,0
11068,505,0
11068,679,0
11069,1454,0
11069,1251,0
11069,314,0
11069,125,0
11069,311,0
11069,929,0
11069,144,0
11070,968,0
11070,1165,0
11070,1441,0
11070,161,0
11071,681,0
11072,1103,0
11072,1047,0
11072,938,0
11072,1051,0
11072,1704,0
11072,612,0
11072,215,0
11072,759,0
11072,273,0
11073,1551,0
11073,1384,0
11073,765,0
11074,749,0
11074,1538,0
11074,0,0
11074,873,0
11075,597,0
11076,1169,0
11077,1646,0
11077,1493,0
11078,1549,0
11079,443,0
11079,418,0
11080,878,0
11080,596,0
11081,1416,0
11081,941,0
11081,49,0
11082,1004,0
11083,543,0
11083,1008,0
11083,333,0
11084,990,0
11085,423,0
11086,613,0
11086,345,0
11086,1190,0
11087,274,0
11088,1422,0
11088,652,0
11088,1546,0
11089,183,0
11089,1178,0
11089,128,0
11089,941,0
11089,347,0
11089,212,0
11089,1531,0
11089,576,0
11089,1334,0
11090,688,0
11090,1275,0
11090,1702,0
11091,754,0
11091,748,0
11091,232,0
11091,1216,0
11091,927,0
11091,1409,0
11091,728,0
11091,900,0
11092,723,0
11092,1145,0
11092,1035,0
11092,1442,0
11092,449,0
11092,774,0
11092,703,0
11092,233,0
11092,1147,0
11093,1501,0
11093,1291,0
11093,1522,0
11093,18,0
11093,578,0
11093,1673,0
11093,392,0
11093,605,0
11093,1712,0
11093,540,0
11093,1402,0
11093,1677,0
11093,257,0
11093,479,0
11093,837,0
11093,1123,0
11093,1308,0
11093,480,0
11093,68,0
11093,1210,0
11093,404,0
11093,116,0
11093,1195,0
11093,167,0
11094,967,0
11094,1326,0
11094,161,0
11094,1088,0
11094,1134,0
11094,1164,0
11094,1571,0
11094,262,0
11094,503,0
11095,1105,0
11095,873,0
11095,962,0
11096,312,0
11096,1700,0
11096,302,0
11096,1162,0
11096,136,0
11097,616,0
11097,420,0
11097,269,0
11097,1085,0
11097,378,0
11097,458,0
11097,624,0
11097,393,0
11097,0,0
11097,1141,0
11097,515,0
11097,1619,0
11097,1357,0
11097,565,0
11097,1164,0
11097,1537,0
11097,1626,0
11097,507,0
11097,907,0
11097,59,0
11097,564,0
11097,1274,0
11097,684,0
11098,716,0
11098,1379,0
11099,1039,0
11099,253,0
11099,1386,0
11099,909,0
11099,911,0
11099,695,0
11100,858,0
11101,1005,0
11101,417,0
11101,927,0
11101,204,0
11101,1528,0
11101,931,0
11102,1581,0
11103,370,0
11104,786,0
11104,768,0
11105,1501,0
11105,1152,0
11105,1382,0
11105,445,0
11105,318,0
11105,421,0
11106,1038,0
11106,556,0
11106,620,0
11106,447,0
11106,1484,0
11106,994,0
11107,657,0
11107,264,0
11107,103,0
11108,947,0
11108,1067,0
11109,810,0
11109,433,0
11109,1408,0
11110,1272,0
11110,1514,0
11110,870,0
11111,572,0
11111,362,0
11112,1539,0
11113,1199,0
11114,341,0
11114,974,0
11115,1471,0
11115,234,0
11115,920,0
11115,1697,0
11115,46,0
11115,1107,0
11115,714,0
11115,1445,0
11115,465,0
11115,647,0
11115,1023,0
11115,1685,0
11115,141,0
11115,270,0
11115,129,0
11116,939,0
11116,1280,0
11116,420,0
11116,1099,0
11117,512,0
11117,325,0
11117,748,0
11117,191,0
11117,1465,0
11117,1308,0
11117,299,0
11118,893,0
11118,61,0
11119,367,0
11119,795,0
11119,1016,0
11119,81,0
11120,550,0
11120,1000,0
11120,1408,0
11120,1311,0
11120,13,0
11121,1304,0
11121,117,0
11122,564,0
11122,21,0
11122,1335,0
11122,1344,0
11122,1150,0
11122,711,0
11122,1035,0
11122,46,0
11122,342,0
11123,451,0
11124,220,0
11124,812,0
11124,878,0
11124,1441,0
11124,462,0
11124,170,0
11124,1131,0
11125,583,0
11125,603,0
11125,770,0
11125,420,0
11126,427,0
11127,1108,0
11127,1169,0
11128,1389,0
11128,974,0
11128,1299,0
11128,1397,0
11128,1624,0
11128,1476,0
11128,431,0
11128,1564,0
11128,716,0
11128,199,0
11128,1695,0
11129,774,0
11129,273,0
11129,166,0
11130,324,0
11130,394,0
11131,1366,0
11131,867,0
11131,1441,0
11131,1344,0
11132,391,0
11132,500,0
11132,962,0
11132,1177,0
11133,1168,0
11133,1680,0
11133,1160,0
11133,1152,0
11133,1269,0
11133,1528,0
11133,454,0
11133,1312,0
11133,452,0
11133,1469,0
11133,392,0
11133,160,0
11133,142,0
11133,694,0
11133,921,0
11133,689,0
11133,1688,0
11133,1308,0
11133,0,0
11133,1619,0
11134,594,0
11134,407,0
11135,682,0
11135,1709,0
11135,99,0
11135,65,0
11135,85,0
11135,391,0
11136,1475,0
11137,720,0
11138,549,0
11138,1159,0
11138,51,0
11139,1568,0
11140,1087,0
11140,1461,0
11141,515,0
11142,253,0
11143,1119,0
11143,1225,0
11144,1481,0
11144,595,0
11144,140,0
11144,863,0
11145,433,0
11146,243,0
11147,131,0
11147,22,0
11147,637,0
11148,925,0
11148,557,0
11148,1407,0
11148,334,0
11148,1368,0
11148,1399,0
11149,743,0
11150,1121,0
11150,133,0
11150,1016,0
11151,453,0
11152,1222,0
11152,1014,0
11152,314,0
11152,1002,0
11152,577,0
11152,375,0
11152,293,0
11152,1214,0
11152,714,0
11152,1580,0
11152,1665,0
11152,699,0
11152,1582,0
11152,1341,0
11152,658,0
11152,1502,0
11152,1037,0
11152,286,0
11152,772,0
11152,396,0
11152,786,0
11153,810,0
11153,1242,0
11153,1654,0
11153,815,0
11153,54,0
11154,1022,0
11154,1039,0
11154,959,0
11154,359,0
11155,242,0
11155,938,0
11155,208,0
11156,198,0
11156,120,0
11157,54,0
11157,207,0
11158,27,0
11158,1581,0
11158,1020,0
11158,1052,0
11158,156,0
11159,287,0
11160,46,0
11160,111,0
11160,1582,0
11161,1222,0
11161,824,0
11161,154,0
11161,778,0
11161,296,0
11161,925,0
11161,1377,0
11161,315,0
11161,1394,0
11161,1570,0
11161,1222,0
11161,85,0
11161,889,0
11161,1509,0
11161,1162,0
11161,1267,0
11162,1582,0
11162,1263,0
11163,1145,0
11164,894,0
11164,596,0
11164,523,0
11164,258,0
11165,1570,0
11166,1667,0
11166,1004,0
11166,1647,0
11167,1594,0
11168,1253,0
11169,1192,0
11169,327,0
11169,267,0
11170,963,0
11171,1455,0
11171,940,0
11171,883,0
11171,575,0
11172,1039,0
11172,754,0
11173,1155,0
11173,1500,0
11174,956,0
11174,1077,0
11174,1175,0
11175,941,0
11176,508,0
11177,476,0
11177,188,0
11177,688,0
11178,740,0
11178,31,0
11178,299,0
11179,337,0
11180,616,0
11180,805,0
11181,646,0
11181,927,0
11181,742,0
11181,816,0
11181,1056,0
11181,971,0
11181,1075,0
11181,1400,0
11181,326,0
11181,1414,0
11181,171,0
11181,496,0
11181,1153,0
11181,703,0
11181,290,0
11181,974,0
11181,1638,0
11181,874,0
11181,579,0
11181,1021,0
11181,448,0
11181,188,0
11181,1428,0
11181,1104,0
11181,472,0
11181,1462,0
11181,1352,0
11181,372,0
11181,1666,0
11181,1586,0
11181,1498,0
11181,27,0
11181,450,0
11181,1050,0
11181,1002,0
11181,941,0
11181,848,0
11181,1453,0
11181,459,0
11181,31,0
11181,232,0
11181,160,0
11181,40,0
11181,355,0
11181,818,0
11181,1533,0
11181,502,0
11181,1006,0
11181,201,0
11181,1277,0
11182,802,0
11182,237,0
11182,1440,0
11183,1028,0
11183,648,0
11183,894,0
11183,264,0
11184,1681,0
11184,68,0
11185,1596,0
11185,112,0
11185,903,0
11185,238,0
11186,996,0
11186,1412,0
11186,1506,0
11186,441,0
11186,1281,0
11186,1490,0
11186,1095,0
11186,613,0
11186,896,0
11187,935,0
11187,633,0
11188,18,0
11189,970,0
11189,572,0
11190,1004,0
11190,592,0
11190,476,0
11190,1517,0
11191,987,0
11191,1591,0
11191,896,0
11191,494,0
11192,171,0
11192,125,0
11193,1252,0
11193,71,0
11193,1458,0
11193,1710,0
11193,103,0
11193,332,0
11193,1627,0
11193,27,0
11194,1278,0
11195,183,0
11195,773,0
11195,280,0
11195,1234,0
11195,843,0
11195,1070,0
11195,1202,0
11195,731,0
11195,384,0
11196,53,0
11196,973,0
11196,1242,0
11197,324,0
11197,238,0
11197,1281,0
11198,1196,0
11199,473,0
11199,144,0
11199,568,0
11199,536,0
11200,1722,0
11201,1457,0
11201,550,0
11201,1181,0
11201,1008,0
11201,1085,0
11201,1630,0
11201,602,0
11201,650,0
11201,1597,0
11201,1155,0
11201,1706,0
11201,1155,0
11201,365,0
11201,778,0
11201,1004,0
11201,429,0
11201,647,0
11201,1664,0
11201,1206,0
11201,962,0
11202,1348,0
11202,287,0
11202,1130,0
11202,643,0
11202,1057,0
11202,556,0
11202,887,0
11202,1143,0
11202,1158,0
11202,770,0
11202,1215,0
11202,963,0
11202,865,0
11203,255,0
11204,563,0
11205,518,0
11205,1003,0
11206,586,0
11206,609,0
11206,48,0
11206,425,0
11207,521,0
11207,1245,0
11207,297,0
11207,1650,0
11208,962,0
11208,249,0
11209,1084,0
11209,314,0
11209,916,0
11209,41,0
11209,767,0
11209,379,0
11209,872,0
11209,1661,0
11209,1671,0
11210,1173,0
11210,1322,0
11210,1588,0
11210,342,0
11210,300,0
11210,1376,0
11210,1479,0
11211,1239,0
11211,1480,0
11212,959,0
11212,472,0
11212,522,0
11212,1385,0
11213,1607,0
11213,184,0
11213,1019,0
11213,139,0
11213,1171,0
11214,1217,0
11215,380,0
11215,947,0
11215,596,0
11216,1192,0
11216,173,0
11217,1606,0
11218,672,0
11218,219,0
11218,1103,0
11218,684,0
11218,157,0
11218,695,0
11219,1593,0
11219,634,0
11219,1427,0
11219,441,0
11219,1387,0
11220,81,0
11221,528,0
11222,161,0
11222,1672,0
11223,691,0
11223,1043,0
11223,1346,0
11224,74,0
11224,1574,0
11224,596,0
11224,714,0
11224,447,0
11224,1495,0
11225,806,0
11226,1384,0
11226,132,0
11227,1407,0
11228,1007,0
11228,1205,0
11228,466,0
11228,835,0
11228,1531,0
11229,1155,0
11229,1685,0
11229,288,0
11229,597,0
11229,423,0
11229,361,0
11229,982,0
11229,596,0
11229,641,0
11229,1338,0
11229,897,0
11229,1479,0
11230,413,0
11230,49,0
11230,118,0
11230,146,0
11230,223,0
11230,805,0
11230,1651,0
11230,329,0
11231,1119,0
11231,279,0
11231,380,0
11232,1264,0
11232,1335,0
11233,1413,0
11233,1552,0
11233,21,0
11234,1325,0
11234,588,0
11234,1642,0
11234,1526,0
11235,602,0
11235,1496,0
11235,765,0
11235,1509,0
11235,1498,0
11235,773,0
11235,0,0
11235,759,0
11235,442,0
11235,189,0
11235,459,0
11235,1510,0
11235,83,0
11236,875,0
11236,1193,0
11236,970,0
11236,217,0
11236,1283,0
11236,762,0
11237,1365,0
11237,746,0
11237,990,0
11237,1406,0
11237,919,0
11238,112,0
11238,185,0
11239,795,0
11239,728,0
11239,106,0
11239,122,0
11239,431,0
11239,400,0
11239,749,0
11239,254,0
11239,1178,0
11239,542,0
11239,1122,0
11239,1433,0
11239,468,0
11239,1709,0
11239,1286,0
11239,1550,0
11239,49,0
11239,195,0
11239,859,0
11239,1416,0
11239,1683,0
11239,1372,0
11239,1334,0
11239,750,0
11239,324,0
11239,236,0
11239,1403,0
11239,1156,0
11239,1038,0
11239,1001,0
11239,331,0
11239,214,0
11239,1279,0
11239,420,0
11239,701,0
11239,1178,0
11239,100,0
11239,1009,0
11239,36,0
11240,1420,0
11240,954,0
11240,1082,0
11241,1366,0
11241,706,0
11242,456,0
11242,115,0
11242,359,0
11242,923,0
11242,1254,0
11242,32,0
11242,1604,0
11242,648,0
11242,1183,0
11242,1295,0
11242,1166,0
11242,953,0
11242,1072,0
11242,696,0
11243,1168,0
11243,1263,0
11244,686,0
11244,510,0
11244,1369,0
11244,1534,0
11244,43,0
11244,1146,0
11244,42,0
11244,1296,0
11245,502,0
11246,1063,0
11246,1514,0
11246,359,0
11247,954,0
11247,335,0
11248,1055,0
11248,1530,0
11248,854,0
11248,1248,0
11248,929,0
11248,1632,0
11249,1335,0
11249,551,0
11249,1555,0
11249,1662,0
11249,134,0
11249,723,0
11249,258,0
11249,223,0
11249,177,0
11249,720,0
11249,990,0
11249,997,0
11249,1239,0
11249,104,0
11249,503,0
11249,770,0
11249,776,0
11249,1532,0
11249,1569,0
11249,1710,0
11249,1308,0
11249,1204,0
11249,791,0
11249,1446,0
11249,15,0
11249,589,0
11249,1027,0
11249,1069,0
11250,605,0
11251,1153,0
11251,1451,0
11251,726,0
11251,1682,0
11251,1721,0
11251,933,0
11251,771,0
11251,353,0
11251,350,0
11251,736,0
11251,1230,0
11251,1037,0
11251,1702,0
11251,1127,0
11251,932,0
11252,1285,0
11252,303,0
11253,560,0
11254,754,0
11254,1477,0
11254,1289,0
11254,887,0
11254,1651,0
11254,756,0
11254,957,0
11255,1288,0
11255,716,0
11256,1161,0
11256,420,0
11256,697,0
11257,41,0
11258,13,0
11258,522,0
11258,134,0
11258,1493,0
11258,331,0
11258,1487,0
11258,341,0
11258,753,0
11258,725,0
11258,157,0
11258,358,0
11258,1579,0
11259,1669,0
11260,965,0
11260,1308,0
11261,579,0
11261,172,0
11261,1215,0
11261,1003,0
11261,1412,0
11261,1658,0
11261,1321,0
11261,1498,0
11261,119,0
11261,1351,0
11261,154,0
11261,1296,0
11261,667,0
11261,595,0
11261,376,0
11261,538,0
11261,298,0
11261,1340,0
11262,457,0
11263,1308,0
11263,12,0
11264,561,0
11264,1669,0
11264,526,0
11264,1083,0
11264,1300,0
11264,203,0
11265,1688,0
11265,578,0
11266,359,0
11266,670,0
11266,1301,0
11266,1206,0
11267,56,0
11267,55,0
11267,1348,0
11267,926,0
11267,615,0
11267,23,0
11267,1508,0
11267,673,0
11268,1591,0
11268,589,0
11268,597,0
11268,1420,0
11268,562,0
11268,1311,0
11268,1704,0
11268,686,0
11268,1448,0
11268,1599,0
11268,1085,0
11268,1195,0
11268,1129,0
11268,261,0
11268,200,0
11268,164,0
11268,483,0
11268,1323,0
11268,139,0
11268,162,0
11268,860,0
11269,73,0
